Fitness_Per_Cycle,Error_Fitness,Cell_Number,Error_Cell_Number,Log_Likelihood_Value,Mean_Fitness,Kappa_Value,Inference_Time
-0.6122942785251042,0.2111809955568953,110.2074074777264,14.34000693039869,-4.464031509208514,,,
-0.45929843805554327,0.21984721426704412,76.20768049035632,11.78944251294445,-4.05499624806575,,,
0.35336143878267356,0.08461578895067857,82.35765208654969,10.833326221973005,-5.976513722995882,,,
-0.6762527004907174,0.20154044953632053,140.98347621491203,16.358987726391494,-4.074373027490617,,,
-0.6729070155327734,0.23367186835038786,105.89664855583918,14.153118293942814,-4.316744943646581,,,
-0.017293395762426892,0.10990060053695094,120.7423718835214,14.17130262146752,-5.741060102937595,,,
0.16134472774230413,0.09148494265068763,115.163650051226,13.425787362730729,-5.5068170153533735,,,
0.3019036219981217,0.08090502888167049,112.98394947008931,13.1835703446499,-5.488812228493455,,,
-0.06923636896442978,0.12851199536349056,105.23049424004932,13.493270088696647,-6.325221319546587,,,
-1.1075949024350358,0.3630751589937538,84.3921157434915,12.736443098341809,-3.8681990376402444,,,
0.21839531864217654,0.0820035364348033,129.30617806777317,14.214813436918336,-4.366212087670329,,,
0.0947826930133274,0.10651522480077355,105.40703916600154,13.199313951147642,-4.170512920693102,,,
0.4221463949598885,0.0723063222943014,98.90676648751604,11.792040041793495,-4.523302724854735,,,
-0.8147925451462568,0.2558699869503455,102.96978545957172,13.912497839745647,-4.835842868574888,,,
1.137145330690019,0.01958578462349067,169.80767773302242,10.899154123318667,-13.720532954431661,,,
-0.8759403044469856,0.2665581007071077,110.44932065251732,14.509555706809033,-4.9016705767211945,,,
0.18158168565007446,0.10770777681210554,78.43645550160484,11.045371915705706,-5.154971474011683,,,
-0.1691131544194679,0.1405372555798766,103.07090938860824,13.372831212166192,-5.006773672180944,,,
-0.5235048305327317,0.17298635337591348,144.17715762166108,16.395280929240542,-4.08842451499659,,,
0.15119318435674603,0.10639304855367694,90.76702573598725,12.064564777999392,-4.3859033651546895,,,
-0.32063119024994896,0.19940632564271676,72.16818322850169,11.396478694605301,-3.8033521364448415,,,
-1.9853474597853373,0.659340894483812,87.73359844451362,13.127675114139151,-3.529210119410488,,,
-0.9123906502197567,0.36710164338566986,59.79728012647965,10.639880372198627,-3.841529037841842,,,
-0.023070133985763797,0.11879291621017239,107.06262883569362,13.47598077891896,-4.6450230990061865,,,
1.019127497590523,0.028291236981867085,111.39932384689038,9.447406936938924,-12.969493665605384,,,
-0.8956160020550407,0.3282510020708047,73.92438190567685,11.851836445603332,-3.6100187702889577,,,
-0.07457106876922201,0.12235741585470342,115.92034047648578,14.12790931993224,-4.211751007255667,,,
0.5204528773566662,0.06019160672217487,101.65183052203444,11.383982680030925,-8.847383766559247,,,
0.203659143354739,0.0902972422353735,112.20890521125656,13.35612510992743,-3.943948515073274,,,
-0.28221445140914414,0.16777054683464088,93.27276712903418,12.87468619538772,-3.9482304539194715,,,
-0.9587805043738878,0.28430088590147484,102.84407033649073,13.945500350146707,-4.822724108203205,,,
-1.0010437935906626,0.34611046810542284,79.58499523112513,12.348039780273345,-3.5928665372793644,,,
-0.6731897154863685,0.21393451992908752,117.3635750737681,14.81273136470547,-4.312873901523928,,,
-0.4048272284883457,0.1861381549596196,95.3659776036608,13.136538077349009,-4.257128111806731,,,
-1.1306631447275932,0.3340704682099233,108.27172253155314,14.500579767646853,-3.686728244997952,,,
-1.1996845866681147,0.3471707805986915,103.11014938502834,14.084201496370957,-4.063145184274079,,,
-0.10064674001008031,0.14157980784340538,90.76545021189155,12.524557836544044,-3.976197078698905,,,
-0.6607703488310366,0.31179220756890574,56.69438210037682,10.316727369734718,-3.4539969663512164,,,
-0.7566542272081643,0.23968011276313278,108.71919283877176,14.287964139233221,-4.133599579058327,,,
-0.4700444629584897,0.24746391292799952,63.69240179073524,10.840605498665958,-4.014626214376911,,,
-0.7979249428553375,0.32362990536955677,63.82193978167038,10.953144605247635,-4.527047644010574,,,
0.39574055494062294,0.08810489783372591,71.42757140724005,10.082587495036348,-4.929865462976979,,,
0.6766033360483235,0.048014776474389204,114.65900063149893,11.688212675008584,-4.847045370396301,,,
0.8909871121549578,0.02941984729033323,158.46386844490644,12.250170202232436,-8.741128820655462,,,
0.2262005680120712,0.11989597821344405,61.0549149709771,9.826424243988765,-3.514452078258344,,,
0.11670754950127636,0.08430057099988825,160.1427050345598,16.251256778695932,-4.219781086112431,,,
0.5706685193346774,0.04668180171663247,156.21213565406688,14.07713321771352,-7.016026462045179,,,
0.7594584008221196,0.044084598361788775,97.22479847684747,10.12667206580339,-10.388291532553257,,,
0.6470497058242322,0.04977096682827537,111.70592585315516,11.541479972053006,-5.743578268258217,,,
0.2581395484172332,0.08837062059769592,99.76534884880087,12.318952913593238,-5.168803451878693,,,
-0.6033187463740944,0.21189463471681552,111.3553842301884,14.473515162452241,-4.034017777405594,,,
-1.0309414865207267,0.26228341576970376,155.98022073830722,17.444545883077936,-4.176769457364158,,,
0.16599477040807847,0.08742712288108095,130.3181354712559,14.438223630915601,-4.328503062269953,,,
-0.10750957053288783,0.14817718212989597,85.7470954014063,12.233993633715805,-4.305546288669623,,,
-0.3538882472714283,0.1592129625694408,120.24657591263352,14.716253002190724,-4.836812515505839,,,
-1.1349249559452865,0.35056499772600636,98.2718447164088,13.797550225542393,-4.378918028211752,,,
-1.069430041944838,0.30170385875867384,121.9332277919861,15.38336771843072,-3.7961918973513633,,,
0.5161309857380489,0.05830358920254639,114.99943747341712,12.241987835182227,-6.366512303292824,,,
-0.02272963269293475,0.12140500162578297,107.43553106843518,13.593520005191762,-4.102089660891573,,,
-0.6729463432081948,0.24846841899909292,91.73849525232936,13.180986120838833,-3.9241899269224607,,,
0.17233590210154584,0.09588852455772265,97.35405087084554,12.205306155010204,-7.709918443024247,,,
0.07100280183726798,0.10034540360436735,122.74034047103103,14.222010444293792,-4.541178869429633,,,
0.23369233652251703,0.09698086461345473,88.85683792565038,11.725975986712633,-4.067274468747066,,,
0.9572345081428041,0.029113562119863132,138.40925586294108,11.05059189372606,-9.063454205908752,,,
-0.3673961132365867,0.17123310295128127,105.18704752441279,13.757464855180734,-4.8595752264102545,,,
-0.8381763641679808,0.24568270946474277,120.37492484966934,15.105596949527527,-3.961913931810404,,,
-0.2579072222851112,0.16129332428609985,92.89534294692334,12.774907480368341,-5.380646693279626,,,
-0.46068259356527663,0.23480039273790954,66.87759837183273,11.01935266332417,-3.8222498824101514,,,
0.14802285192537834,0.10504135917465396,91.80528413161325,12.071610775144762,-5.739946818833459,,,
-0.1060334646286396,0.11221415694474852,143.68414315794945,15.731752290529396,-4.726119135919349,,,
0.003181758037275176,0.11405301786982956,111.39183031327727,13.684249187629682,-4.353405930246998,,,
-0.4470575325646445,0.181623938693932,110.09799442967903,14.193619458876137,-3.9653146810306406,,,
0.09117418707827211,0.10365699025619737,111.1337776814456,13.547252949937194,-3.817620797336628,,,
-0.3774787612931023,0.17560714045367293,99.96731815567958,13.392841101157801,-4.770390966368097,,,
-0.01313190646376902,0.10295487750149927,138.31343847888482,15.21351764783548,-5.284738202680197,,,
-0.40657263359193546,0.19919486908315626,83.16805741316692,12.257385523616483,-4.8809265481969835,,,
-0.804335299508145,0.24412231228103887,115.13971291896144,14.767504431205264,-3.938827740944463,,,
0.07226058437049833,0.10775942349301929,102.38765190455182,12.882106237190513,-5.120708836555062,,,
-1.432893615167158,0.442216164427297,87.90687993564426,13.042417957339389,-3.962137649545687,,,
0.6355385350986263,0.041730962425113365,164.55648676731303,14.108014884455297,-7.168199200382254,,,
0.17578000120390327,0.10697973313212879,82.59588607610462,11.388730560522053,-4.36483232749911,,,
0.033077571262176586,0.11982431085433126,92.20404946292221,12.351054587566889,-5.3220465709694835,,,
-0.08947890949934273,0.13639643083404693,92.57753613122317,12.55128277823849,-4.443273565889644,,,
-0.2508396699642269,0.1386718457723969,127.82971957030891,15.072114443059853,-4.890640323038038,,,
-1.173673680279832,0.3364069670838977,113.50223162626621,14.845437024203145,-3.681587153555684,,,
0.5556573539653519,0.06345510733575595,88.3832862893411,10.641527075955318,-4.830927588820423,,,
-0.7586644133616084,0.25052039052700925,102.97467620372426,13.966047760970042,-3.829271909481923,,,
0.38052375268110783,0.07182014953942509,107.99192319933695,12.392776862752497,-5.709969191714192,,,
-0.41507667395008574,0.17927434579707607,102.10822794379371,13.561769813190823,-4.914541104345482,,,
-0.23269621712144445,0.14383668625745444,114.52155992237572,14.249675640432859,-4.430851085363621,,,
-0.25688431618704877,0.17273586280905484,86.62521471572332,12.49204075757634,-4.0254281574545825,,,
-0.6244688462214256,0.23270774003164368,95.73124633796125,13.426612408609426,-3.955323488420701,,,
-0.5586443926048915,0.18152024566853275,143.5649927476176,16.451950042115694,-4.244688893462922,,,
0.09501609891309813,0.08946646456588857,148.93944078601808,15.698895487761524,-5.011657021331741,,,
-0.48890487789939846,0.17783546415194984,125.7336652423288,15.246147309158154,-4.8059989966418915,,,
-0.9840124111330883,0.32747440465436034,88.80500092561756,13.065183969848176,-3.621521298502515,,,
-0.3675929458717539,0.1936295223276721,86.00023421775838,12.538956254663452,-4.305462857815607,,,
-0.07546523987348029,0.12072753098882151,115.4845153965657,14.010632657974082,-4.88708910333553,,,
0.454507595582579,0.06850817761282034,97.69299219882777,11.514757719928019,-6.168273811174489,,,
0.31200507023314594,0.08254899282342813,101.8192585577587,12.358001300597687,-4.702898557983319,,,
-0.07493990383013781,0.147798772029386,80.92925767110599,11.852256954754893,-4.044114091251226,,,
-0.736158907494255,0.28856384330421403,74.87668990682567,11.890384504512816,-3.9506013103340254,,,
0.34150651669305415,0.07371328866409217,117.55747303490665,13.152651314954994,-4.7673247081075605,,,
-0.17449915341145972,0.1468172463364869,98.73171398366968,13.17607051180844,-4.242445821413434,,,
-0.4150030802486891,0.16227471295601054,124.46461440606959,14.964496985993161,-5.520332481439493,,,
0.326445362439,0.07757540318908335,111.92373561431006,12.888757048459187,-4.036467624041126,,,
0.07124440615622138,0.10442993526787792,108.53836518701519,13.238930175480677,-5.860952839894864,,,
0.08948537642057093,0.09065191621780648,136.2849089920661,14.805679509600271,-6.568052645250488,,,
-1.0598954124613968,0.3078832713461718,108.95977482572113,14.456308227812668,-3.9222693925545022,,,
-0.4728191728464428,0.1929196125546271,109.51523082647316,14.335058866810488,-4.274860549526842,,,
-1.0047013347094982,0.32296373449547655,91.17866455882572,13.221577188888126,-4.1834596408219324,,,
-0.012116445789313793,0.10595624439067501,127.50834339031331,14.544519254474704,-6.478698659790163,,,
-0.21194265076649413,0.1919752180222253,62.67511649858095,10.522410278060542,-3.7585437236414014,,,
0.24832197219316063,0.08235307096544622,116.76518573007884,13.367208892585547,-5.064695317739172,,,
-0.08156998690486003,0.12060494607367706,123.61564981425566,14.657010998666792,-4.2663863343628226,,,
-0.47796186975292104,0.2244191229126227,75.26429527475784,11.717368708741224,-4.246044430662744,,,
0.9527095829806811,0.0289395044265043,138.41997992752567,11.119335798715449,-7.045650268949185,,,
-1.1511168215747878,0.3780849492535868,92.32589924926054,13.4489216343635,-3.963542696850603,,,
-1.5258419676473476,0.3816292432476506,149.64077109122044,17.151537684237315,-3.8497964858251836,,,
-0.4066952354370867,0.18031013195996493,105.54292576152153,13.909165322032504,-3.78459025450182,,,
0.17339446211693157,0.1025549216985118,91.41961026172069,12.012232067529427,-5.308953949927139,,,
-0.31274638230410795,0.16450339881444595,99.61053064913101,13.282001876169334,-5.161811488814378,,,
-0.38359910465293007,0.18833971257792448,87.48399261391333,12.51980616219378,-4.596695369015093,,,
-0.7891268217178634,0.2409325136327266,118.36559648520202,15.015506482320733,-4.189675859253607,,,
0.6174394839305664,0.05128818451109803,119.54315604366694,12.218786788585236,-5.391914316444366,,,
-0.46978867224166754,0.1802101317889433,118.3811583186192,14.772533812675658,-3.9060998895459846,,,
-0.9445566428395594,0.2752593147174721,116.04651489376641,14.91572950041395,-3.82701113467868,,,
-0.10996822665833096,0.13808251060180807,100.43046326970604,13.277044588169137,-4.4851035669872,,,
-0.8029931076790614,0.2717589722293775,99.40962209375907,13.82187009764427,-4.1455152625330065,,,
-0.2940799521846452,0.16215854335846155,105.55914558206723,13.812940334973911,-3.845645355960397,,,
0.5287668762898828,0.05773880697004859,109.24551448620275,11.76698163375062,-8.436398811672401,,,
-0.42101027843876726,0.17007391954537307,120.81828840034864,14.881166739841866,-3.9762225710570394,,,
-0.1603995610406217,0.1442990731885894,100.20515248892679,13.27370015106851,-3.83726854051904,,,
-0.3293909403937289,0.1642617207070891,108.80854606268825,14.030400587807328,-3.917102585936497,,,
-0.38906311687494105,0.1759602955303095,105.63766968551668,13.862776939563936,-3.983614341476641,,,
0.1714745601839214,0.14833049319783473,43.90208152113697,8.303136932953915,-3.7687218018549076,,,
0.15166733645771846,0.08363720651889235,148.30174424683685,15.473228186656048,-4.562443140594891,,,
-0.6469546414854476,0.2516808142992618,84.14740621417408,12.556781712813427,-3.7022521441994525,,,
-0.5841904705670306,0.23418716725698635,89.75904235021929,13.00143388258858,-3.823291967845531,,,
-0.2543284635015941,0.18108136913104078,71.47478586421526,11.148138292908667,-5.03664792076189,,,
0.30149998813540335,0.08689744468259955,98.47255375467451,12.315452838825236,-4.082313822589915,,,
-0.18126477568544677,0.1507971369366043,96.97576844384719,13.11407607891933,-4.49816442697869,,,
-0.054285230560307346,0.12309727502996784,108.96328600852895,13.655998807265187,-5.582250483989215,,,
-1.389231277450954,0.3918722123562933,110.09186803101527,14.630803373602657,-3.815196350632942,,,
0.33473020010659277,0.06601131846014982,146.89483957306587,14.699935209737706,-5.547915264675703,,,
-1.1519553755652376,0.3706023017954333,86.43420853227734,12.900236098615482,-3.825842416346062,,,
-0.8422852752702983,0.2578933252733823,103.98714978442828,13.972379593612816,-4.921459272654735,,,
-0.34079602222608596,0.17941920939785655,91.99526670959798,12.870214598636942,-4.197274961570245,,,
-0.30287122563479485,0.14700333124019177,123.37054935067835,14.79822655275191,-4.879310787947228,,,
-0.2052382796227793,0.14934025186292643,101.18697405434791,13.353017045928654,-4.190946471664851,,,
-0.40078072853992613,0.1381723296318467,170.8227251488665,17.585303427655987,-5.775715548247902,,,
-0.6235835204990282,0.20865186782486211,115.06038872982134,14.647637384430075,-4.244720911784535,,,
-0.8700279815489433,0.30029202712805914,90.09290023255035,13.166053597157857,-3.803374778778679,,,
-1.2706623995318689,0.4606735465815107,69.14155244224705,11.589621989733118,-3.516845619125423,,,
-0.2178752147021767,0.1590108971080699,96.67406482448625,13.191878117129146,-4.26949115187314,,,
-0.6518283606414508,0.23394204868032314,98.22091086241133,13.5621007834856,-3.911051830962686,,,
0.0048465519212859435,0.1390922919621552,72.28722421212936,10.919313410555453,-4.057696521651962,,,
-0.42228591453488906,0.1771936057696588,109.28602886410266,14.11914373239123,-4.716206264830619,,,
0.2691108735263096,0.09532786960058104,84.94332944971293,11.391659981336947,-4.047914784762078,,,
0.36021742623431785,0.09077929423094082,69.88286232634051,9.925376644553273,-6.011005391887617,,,
0.21815852993611423,0.08807231060239953,115.88214913083725,13.559941733173519,-5.031717300648589,,,
0.3736085521690845,0.07545040273390172,102.93654849000772,12.213929133489856,-4.440560620174213,,,
0.26462874389588026,0.07579707301779103,137.817361267941,14.640081133490668,-4.231246282968737,,,
-0.16653013448219928,0.1623596853295085,79.65472010996385,11.814910445695602,-4.303638605359851,,,
0.5781423518750847,0.0670863242634242,75.5267196595982,9.802680436343682,-4.659271581669426,,,
-0.6579115157284655,0.19123311640359908,152.40134379778854,16.99412912842711,-4.092800814206526,,,
-0.17529428090412938,0.16748747137242911,81.02408800097265,12.077697466468829,-4.070021065438514,,,
0.184669947416868,0.08982906966287531,112.13267611758769,13.150227680914872,-6.540140928160886,,,
-0.39790980261341574,0.20210933856208124,82.5815546806645,12.282798230109089,-4.628963427185827,,,
0.14482132354409166,0.10742982921886288,90.19551716601303,12.049320468071027,-4.15882643750017,,,
-0.768916957337753,0.2155905926822672,136.51378628126116,16.030744553858266,-4.398997889146414,,,
-0.5662245946964328,0.18634612772908243,127.62798366950288,15.36741447980192,-4.560666614232753,,,
0.1853669548006992,0.13053891933184114,54.517997560890095,9.247927848253436,-4.29669420340708,,,
0.04772478665056792,0.09654250542369737,135.91598147546622,14.977588249158945,-5.624651270260586,,,
0.4471362280586668,0.07279935400151796,88.75837547576164,11.00313877974979,-6.6652197981983905,,,
-0.3149667092301303,0.1746109624561008,97.46167209504766,13.357709114169154,-4.333851493576928,,,
-0.11615447985913217,0.1348654681013704,100.8576135403302,13.157679240609648,-4.758517606223538,,,
0.041150896779284823,0.09811704529231406,138.67921992232482,15.231727316338546,-4.5640307110679625,,,
0.04269140501670502,0.11931654711647822,91.77928425542436,12.335924150859533,-4.298489581958882,,,
-0.6768620090410213,0.2560851771510014,83.55831956429112,12.492516188544537,-3.875784957684536,,,
-0.6571070539313051,0.21126864428567557,121.26277638496609,15.097807102471211,-4.06183551644899,,,
0.6591794415870211,0.0560453933974586,76.57638900245857,9.416191067281813,-10.71270420348194,,,
-1.0320803088589598,0.28529856099660894,131.50692627994718,15.993578327250995,-4.01901849426087,,,
0.23477138480197457,0.0966057930383147,85.92735415365833,11.415306201741963,-5.369541718599376,,,
-0.44609839321628475,0.20732552624318532,84.38555937311668,12.431726193664284,-4.294678444988189,,,
0.3917196551954522,0.06513534656602213,131.44623646874112,13.705257886349832,-5.2515078423186985,,,
-0.4192850687241808,0.1980041737770247,82.28067877135231,12.120894244025925,-5.190351787641249,,,
-0.1407646115977122,0.1366025188555973,103.6269015619678,13.355243677492348,-5.995954367605249,,,
-1.4454515529276273,0.3867207392326129,132.56173268868272,16.15806756111541,-3.9317385543904866,,,
-0.32605619915308726,0.1666707759207701,100.94373600615148,13.40459203133836,-4.6168265334850505,,,
0.3400233886674118,0.08240659494022715,95.63446617341761,11.91671432469832,-4.943189574641549,,,
-1.2138783203449726,0.367010179521366,103.23422027444273,14.177786073019547,-3.684146295470428,,,
0.4782400084871571,0.06406126294589334,102.3362338549243,11.643399993292409,-7.5209517697050305,,,
-0.46533343183249126,0.20963908629210903,91.20862131027842,13.061497744917117,-4.266038269840209,,,
-0.1650824624078499,0.1421675795772355,99.67214110620905,13.117270509630016,-5.107146139419774,,,
-2.823471282819862,0.9862587448972108,104.57508080519666,14.360781463816199,-3.9666824141994383,,,
0.38577251869316864,0.0760085972773774,99.00609892042874,11.955124243711607,-4.6489214398900405,,,
-0.8774068666444506,0.32200005645408963,71.66128447223402,11.616740975430949,-4.127124464635353,,,
-0.4054334688769984,0.18048812241116854,106.66538720870975,14.013543893324032,-4.0985325946790185,,,
-0.7703646609498229,0.2795597379194297,88.56303643854501,13.018218887437026,-3.9851363254512813,,,
-0.46435999765130853,0.2306309254106486,74.5840289187556,11.787167187745263,-3.83782796818675,,,
